"id_study","id_row","sc_authors","sc_pub_year","sc_impact_factor_that_year","sc_pub_type","sa_data_year","sa_random","sa_bias_demographics","sa_bias_involvement","sa_bias_language","sa_approached_participated","sa_began_finished","sa_age_m_iv","sa_age_sd_iv","sa_age_m_dv","sa_age_sd_dv","sa_p_male","sa_age_m_f","sa_age_sd_f","sa_p_single_parent","sa_country","sa_p_hispanic_f","sa_p_black_f","sa_p_asian_f","sa_p_otherethnic_f","sa_p_low_ses_family","sa_p_bilingual","sa_pop_dens","sa_mother","sa_p_bio","sa_p_intact","sa_p_firstborn","de_experiment","de_longitudinal","de_manipulation","de_larger_study","iv_qualitative","iv_assessment","iv_location","iv_researcher_present","iv_informant","iv_recording","iv_reliability","iv_validity","dv_type","dv_assessment","dv_location","dv_researcher_present","dv_informant","dv_recording","dv_timelag","dv_reliability","dv_validity","es_reverse_coded","es_type","es_partial","es_controls","es_n","es_correlation","iv_type_cat","dv_instrumentname_cat","sa_larger_study_cat"
45,359,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.53,"communication quality","Other","EHS"
45,360,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.17,"communication quality","CHILDES","EHS"
45,361,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.39,"communication quality","CHILDES","EHS"
45,362,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.19,"communication quality","Other","EHS"
45,363,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,-0.05,"communication quality","CHILDES","EHS"
45,364,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,-0.11,"communication quality","CHILDES","EHS"
45,365,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.51,"communication quality","Other","EHS"
46,366,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,2.084166667,0.116666667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",1.0075,0.923636363636364,"1","0","R","0",0,290,0.22,"support","PPVT","EHS"
46,367,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,2.084166667,0.116666667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",1.0075,0.923636363636364,"1","0","R","0",0,290,0.18,"support","PPVT","EHS"
46,368,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,2.084166667,0.116666667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",1.0075,0.923636363636364,"1","0","R","0",0,290,0.21,"teaching","PPVT","EHS"
46,369,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,2.084166667,0.116666667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",1.0075,0.923636363636364,"1","1","R","0",0,290,-0.04,"negative parenting","PPVT","EHS"
46,370,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,2.084166667,0.116666667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",1.0075,0.923636363636364,"1","1","R","0",0,290,-0.05,"negative parenting","PPVT","EHS"
46,371,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,2.084166667,0.116666667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",1.0075,0.923636363636364,"1","1","R","0",0,290,-0.05,"negative parenting","PPVT","EHS"
46,372,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,3.091666667,0.134166667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",0,0.923636363636364,"1","0","R","0",0,290,0.26,"support","PPVT","EHS"
46,373,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,3.091666667,0.134166667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",0,0.923636363636364,"1","0","R","0",0,290,0.25,"support","PPVT","EHS"
46,374,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,3.091666667,0.134166667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",0,0.923636363636364,"1","0","R","0",0,290,0.25,"teaching","PPVT","EHS"
46,375,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,3.091666667,0.134166667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",0,0.923636363636364,"1","1","R","0",0,290,-0.08,"negative parenting","PPVT","EHS"
46,376,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,3.091666667,0.134166667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",0,0.923636363636364,"1","1","R","0",0,290,-0.08,"negative parenting","PPVT","EHS"
46,377,"Tamis-LeMonda, Shannon, Cabrera, & Lamb",2004,3.278,"J",2001,"0","1","0","0",0.62,0.75,3.091666667,0.134166667,3.091666667,0.134166667,0.489655172,29.37,8.28443548387097,0,"US",0.152,0.217,0,0.03,1,0.191367037511628,"M","1",1,1,0.459,"0","1","0","1","1","BE","H","1","R","1",0.93,"1","R","A","H","1","R","0",0,0.923636363636364,"1","1","R","0",0,290,-0.12,"negative parenting","PPVT","EHS"
